stem,source_split,split,defect,classes,boxes,difficult_boxes,has_difficult,all_difficult,width,height,sha256,dhash,image,xml
test_102,test,test,0,,0,0,0,0,389,123,e4994c07215b7316eda1cf4e0e107c0d4170eff16695b4ce4e5f4644b34f8f63,78c6172717071e1a,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_102.jpg,
test_103,test,test,0,,0,0,0,0,317,334,93dc68f639b46ec97404b0b2b0d1612ea41f57123122956699036f1298dae327,d90f0f2b2b078e41,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_103.jpg,
test_104,test,test,1,oblique,3,0,0,0,351,253,3f5c0aea62c8891846842cc0a45f4bd2a0aacdaf32ca875de8c1436e8783133b,618e170b37178e4d,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_104.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\test_missing_tooth\test_104.xml
test_105,test,test,1,bottom+oblique,7,0,0,0,368,120,f3ba50673b8985919c0fd8df35add9245f67a9bfd7b0237a19d0577e0d6d4104,ec87172737171f1b,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_105.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\test_missing_tooth\test_105.xml
test_106,test,test,0,,0,0,0,0,464,471,35900aa238afb19e59ef118d99ef75ad65304b0a6aa6e34a17fa7ca5d24ed5d0,230f172b330f8e60,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_106.jpg,
test_107,test,test,1,side,2,0,0,0,535,506,d16495315c9e321ce5f4372088fb417d59f453f20cf3637d2ac745291b3d8692,30cc0e3b0f078e68,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_107.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\test_missing_tooth\test_107.xml
test_108,test,test,1,side,4,0,0,0,577,392,a7d928aa18943743315ea0f333fcc3b31560834c88fef36d76b3d663c3f3e7c0,608c8c0f2b331b2a,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_108.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\test_missing_tooth\test_108.xml
test_109,test,test,0,,0,0,0,0,341,367,918b49ee24287f67b75e7c9745629e889558a1d3ace6216de66f36a5feab5a06,980f072f2f0f8e69,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_109.jpg,
test_110,test,test,0,,0,0,0,0,360,268,4628adfb3c2ab738927d36d05be3bc97486580cc76b91802f7dba0f51cf7a436,e18e172b33078e68,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_110.jpg,
test_111,test,test,1,bottom+oblique,8,0,0,0,385,123,3dd1a66b91a1b96253e797ad8f844ec0ab6e7ec130876a2cc1322afa51f37f66,e80713132b3b1f1b,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_111.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\test_missing_tooth\test_111.xml
test_112,test,test,0,,0,0,0,0,312,319,b8b866d9f7902b8e753a7eec971d2c33f6690ac45158ca277644bd7c2dcc9e56,020f1b0b2b0f8e61,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_112.jpg,
test_113,test,test,0,,0,0,0,0,354,271,1c90476990525156917a5c1ad06aaf05c48250bf0d7430738f8ed24e25ef37cf,e98e172b33178e68,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_113.jpg,
test_114,test,test,0,,0,0,0,0,372,124,7104133266a643d3f5efe3a0217abe57361d2796412355b04b66a0adb40c4457,f886172727271f1b,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_114.jpg,
test_115,test,test,0,,0,0,0,0,557,548,a77653ced0f8225697f35009139476664981813703aedde011ef8b36f57e3cf4,090f172b3b0f8e20,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_115.jpg,
test_116,test,test,1,side,2,0,0,0,609,573,fd6ff24aeb97de97ad47826940bc17438ef98caef9be43767fcd5ba81ef18ee3,20cc062b0f078e68,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_116.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\test_missing_tooth\test_116.xml
test_117,test,test,1,side,2,0,0,0,518,341,24548022b0d51128665c12c0ff665e8b197b18c3330dd7940d66be635121b615,608e8e0d2b333723,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_117.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\test_missing_tooth\test_117.xml
test_118,test,test,0,,0,0,0,0,340,353,c26b40982c2d55b526152fc170ccf435b2995ef42a1c5609d04b6c2363a2e7ee,1b0f27230b0f0d30,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_118.jpg,
test_119,test,test,0,,0,0,0,0,349,234,2a189f1faa7a9e5a305944e10dce863f9efabdaf822ff8a15dfe81ce2aaeee7b,698e172333170e48,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_119.jpg,
test_120,test,test,0,,0,0,0,0,326,107,33e769fe9bc09d9c46dfb495f74bb4121351fd72c64585e71f568a2fad5a6c23,f9c60637170f1f1f,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_120.jpg,
test_121,test,test,1,oblique,2,0,0,0,303,326,41601d7d8e3dfb83361489cb541c730edcd349da931123513a41d0fbf42a5960,b00f07132b078e31,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_121.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\test_missing_tooth\test_121.xml
test_122,test,test,0,,0,0,0,0,350,198,d0f00e37ed45976762eac111dfe5ad12a269b084a616ee45622a92fc21671730,7986073333170e09,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_122.jpg,
test_123,test,test,0,,0,0,0,0,339,124,6b986085479be30386dd3865a5463602a90e465595751a1d4fb08007270b1c02,037fc31313171f1b,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_123.jpg,
test_124,test,test,1,oblique,2,0,0,0,314,340,10810883ed4de9bdbccc114202648e09f3e71136e46661047362324ee06c2eee,e80f07072f078e61,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_124.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\test_missing_tooth\test_124.xml
test_125,test,test,1,oblique,4,0,0,0,362,256,df99b3a54fc35e2a3daf19fc52b45527529b49e8e05d87692b9da914b93c7ba4,718e07233f0f8e4d,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_125.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\test_missing_tooth\test_125.xml
test_126,test,test,1,oblique,3,0,0,0,339,110,1d2af352db7e1530de0f1a05449a8fdc0d35f4b627a00ccb5bdbfce9e755ec0a,e807170f37170f1f,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_126.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\test_missing_tooth\test_126.xml
test_127,test,test,1,oblique,2,0,0,0,315,333,23d540dd4f297445777e761991f0552131c7377746adeeb5cef9068d8f8e9792,800f070b2b078ea0,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_127.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\test_missing_tooth\test_127.xml
test_128,test,test,1,oblique,3,0,0,0,346,270,da019f9120559102d1777bc0f6272b1605e62dc17d5565f227e2c496642e9c12,618e170b33178e48,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_128.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\test_missing_tooth\test_128.xml
test_129,test,test,0,,0,0,0,0,367,118,b7145d34a9729c96c5dbe0bcadf38a6e80af6cb39ce07917a57522834d22a179,680633270f071f1f,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_129.jpg,
test_130,test,test,0,,0,0,0,0,427,440,c2e4fb6eb48899d6c753b4e9b9a6e051728e36c82c80af5193e0238420bb452e,a90f172323278628,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_130.jpg,
test_131,test,test,1,side,8,0,0,0,550,528,8feab8869709ce8e8606102fec6286913041c4b1ce506cfbe54bce3fc7e561b1,30cc0f23070f8e69,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_131.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\test_missing_tooth\test_131.xml
test_132,test,test,1,side,8,0,0,0,583,397,0885c48db2355db40e35d9ded70586efb0aa5393e3088f5f04d9ec6d73279d5e,208c8f0f2b3b1f22,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_132.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\test_missing_tooth\test_132.xml
test_133,test,test,0,,0,0,0,0,338,361,ab29375dd8ebd161cb3a7df4075b4707e4fd30bd72ce5b556623b4b3970baa63,420f0f232b0f8e21,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_133.jpg,
test_134,test,test,0,,0,0,0,0,403,312,78a4ed3a791d48fa530f8dd73e6fff7bfa0a631ddd61c546a077671bbbff6cb3,698e170b33078e4c,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_134.jpg,
test_135,test,test,0,,0,0,0,0,424,143,f7bff92a0fc6cc8e70b0b988ddc61b9050f86f0eb0dd25d1b9efcfd14166c611,f80317270b071f1b,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_135.jpg,
test_136,test,test,0,,0,0,0,0,326,341,950db920cca2c6eef63be2f048fb20f9d757f895908e56ff17dde7f155ca4412,0b0f072b2b0f8e61,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_136.jpg,
test_137,test,test,0,,0,0,0,0,373,291,84a4d263d7968dfd47d4250266d6c89119c29319a540e5963e8f9ec111074b18,618e170b33178e68,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_137.jpg,
test_138,test,test,0,,0,0,0,0,400,133,cc8f9c59da1100d3e03ef97bda2bd29c1a8ebb65c1b27ede71baf0c84c3438cf,3ec607371f271e1e,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_138.jpg,
test_139,test,test,0,,0,0,0,0,323,354,65950de42b573722df5b4421417fb055a9ffb25beb422cc0f8b0d11a29e8d5cc,300f0f2b2b0f8e61,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_139.jpg,
test_140,test,test,1,bottom,3,1,1,0,372,264,601f02691df41749887122bb47b93c505cee990bd6983ec254b6a7f2cbb9ac0d,608e172b33178e4c,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_140.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\test_missing_tooth\test_140.xml
test_141,test,test,1,bottom,3,0,0,0,334,117,a19f30c91f9e4082fd343b2688c5c24e49508e6ca4ef63b51418605770101356,fc87132b13371f33,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_141.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\test_missing_tooth\test_141.xml
test_142,test,test,0,,0,0,0,0,311,325,e43d31c32de6d935d0e2be2df56106eb4f381bc4f9ad21fc21616578af0bcb63,820f072f2b0f8e31,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_142.jpg,
test_143,test,test,0,,0,0,0,0,378,305,337635af42edaac5838974e4dcaf467f68ff9f8df6c7b2e58cf90e1917a049ee,608e170b33178ec9,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_143.jpg,
test_144,test,test,1,oblique,4,0,0,0,354,118,bdfb3b25ea5c3d0eb4975b74d4d14a17afea695e0306d788d598e8248c21b9fa,6886333317071f1b,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_144.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\test_missing_tooth\test_144.xml
test_145,test,test,0,,0,0,0,0,465,472,8dced160fbdf272e97ccd8d00f09bb91575e1951d5548fbdb5f0dfc8b27f14a6,230f172b3b078e61,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_145.jpg,
test_146,test,test,1,side,4,0,0,0,551,530,2a8176a2e5779121d26642df84df9d78886bef05d90b9599ffbe4203b550e06c,208c0f2b0f0f8e69,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_146.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\test_missing_tooth\test_146.xml
test_147,test,test,1,side,2,0,0,0,479,318,e7966ee38521da4c4e846b35b4e00044f4bd0e5b1babe7ceb2cb7a9bab380af7,208e8e8f33330f0b,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_147.jpg,F:\Work\VSCode\Projects\DATASET\dataset_defects\annotations\test_missing_tooth\test_147.xml
test_148,test,test,0,,0,0,0,0,291,303,ee9ba326f782e65f5bccdb9c2f50627ed9f5bef3d9273105d547042fda4efeda,620f0f0f0b2b8e61,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_148.jpg,
test_149,test,test,0,,0,0,0,0,333,259,76fd3e5aaf48b020a2068ddff92adc355d6f6ffce911554b531ca4aeca6ecc50,618e170f33178e68,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_149.jpg,
test_150,test,test,0,,0,0,0,0,329,96,6dc715c862da6968cf03d4617947939d179f365b491d18eecb91bddd0feab5ed,ec871317170f0f07,F:\Work\VSCode\Projects\DATASET\dataset_defects\images\test_missing_tooth\test_150.jpg,
